epoch,pauc,auc,f1,acc,loss,split,time,fold
1,0.12274048527542043,0.891413467427954,0.5194592380172061,0.9268794414661513,0.19842831899459187,train,68.15348100662231,0
1,0.15356552553103453,0.9339371585899408,0.04516584333098095,0.9831326202408557,0.054025918787821536,val,102.94959545135498,0
2,0.154339788218275,0.9363714652503956,0.6039715249156987,0.9341104600423887,0.16362068365570662,train,67.67658734321594,0
2,0.1599966550788268,0.9411008647690828,0.06535947712418301,0.9910863440297205,0.03915167156510024,val,102.93162083625793,0
3,0.16907853727796301,0.9569276675995085,0.6732533521524348,0.9422765241241741,0.14272266302074468,train,67.7364137172699,0
3,0.14234137027353638,0.9256213669156504,0.05236363636363636,0.98375595282619,0.039244284666103836,val,102.92917609214783,0
4,0.17469971634773696,0.9661264462285797,0.7113850616388687,0.9503802518389228,0.12357790201418246,train,67.8001983165741,0
4,0.15348439822777513,0.9282177323281932,0.01999622712695718,0.9352357443837734,0.1401041649432349,val,102.69700169563293,0
5,0.18413372487948673,0.9785437730470561,0.7629009762900977,0.9576112704151603,0.10304880419119158,train,67.75984025001526,0
5,0.14800213076664648,0.9218531446715681,0.044923629829290206,0.9867479492357942,0.03255472525548294,val,103.10693407058716,0
1,0.12922554242577466,0.8980783000884791,0.49764856776400174,0.9267547687320783,0.1928776400316482,train,67.67756175994873,1
1,0.1440573577718859,0.9248436753054019,0.0605296343001261,0.9907121129008128,0.04712467904129257,val,103.16549706459045,1
2,0.15723612587100744,0.942396272179383,0.6048053024026512,0.9405311058471513,0.15260343872776913,train,67.78827285766602,1
2,0.12585533014252404,0.9024538545372398,0.056572379367720464,0.9858624644691567,0.04415984482118937,val,103.04214978218079,1
3,0.17310876532778513,0.9634167485862754,0.687842278203724,0.9467024061837677,0.1304711963770989,train,67.78783202171326,1
3,0.13641490247425303,0.9129181377602771,0.049800796812749,0.9881065177280207,0.03559436325471605,val,103.1406888961792,1
4,0.17818595515065905,0.9710341158595772,0.7245149911816579,0.9513152973444707,0.11803369129184531,train,67.84183979034424,1
4,0.12249155741056802,0.8914041736501617,0.048625792811839326,0.98877973370568,0.03392766696519566,val,103.14296221733093,1
1,0.12380805356805745,0.8898211820402835,0.48027444253859347,0.9244483231517268,0.20136081387870786,train,67.67993116378784,2
1,0.12843234827969197,0.9010627909298523,0.039975772259236826,0.9802396180075053,0.06388306843486086,val,103.26170539855957,2
2,0.15999488682660595,0.9434683083507873,0.600453172205438,0.9340481236753522,0.16078571335748243,train,67.81147766113281,2
2,0.14983027791990614,0.9317253934182775,0.026031434184675836,0.9505554101058459,0.09883026304992139,val,103.07173895835876,2
3,0.17345239402871288,0.9633280234332718,0.6853693181818182,0.9447699788056352,0.13325598714674908,train,67.79854464530945,2
3,0.10499978160761753,0.8673767019006379,0.04286770140428677,0.9838550822206431,0.046143626840760725,val,103.28411960601807,2
4,0.1803338137885666,0.9732016064267572,0.735648476257973,0.9534970701907493,0.11349593638600844,train,67.78364300727844,2
4,0.1096906159913142,0.8836672916848659,0.07575757575757576,0.990874069641321,0.02482871939045616,val,102.84909534454346,2
5,0.18429111803494827,0.979163039075857,0.7714285714285715,0.9601047250966214,0.099374061778851,train,67.80943250656128,2
5,0.12478191960664407,0.8922946487626512,0.03615702479338843,0.9767363578561544,0.05445526164687791,val,103.1846513748169,2
1,0.12032611048982031,0.8849338307520375,0.4728979940247546,0.9230145867098866,0.20520728927692647,train,67.60062575340271,3
1,0.1274413148469381,0.8872663201507531,0.05008347245409015,0.992906209871464,0.07833946648765341,val,103.27672719955444,3
2,0.1589155329964153,0.9424025022865522,0.6035825545171339,0.9365415783568134,0.15728002243490158,train,67.84853672981262,3
2,0.14170920118306268,0.9161725799004132,0.07242339832869081,0.9916968994277593,0.03004850109685856,val,103.17513084411621,3
3,0.17079381381823788,0.9584421597617571,0.6533923303834809,0.9414038149856626,0.1389912896491412,train,67.85360383987427,3
3,0.13277430083238692,0.9021988993023924,0.03248511099079589,0.977721260176285,0.061565924716929475,val,103.2787230014801,3
4,0.17840584982703098,0.9711504936184322,0.7209302325581395,0.9521256701159456,0.11636368460922974,train,67.81688809394836,3
4,0.1571091400331956,0.9338940297762415,0.02591906902935731,0.9540836044931493,0.09862211385450899,val,103.65946626663208,3
5,0.18219904327113134,0.9769593581983934,0.7609075043630017,0.9572995885799775,0.10390902066190019,train,67.85712003707886,3
5,0.12408509191199407,0.898215578240631,0.030927835051546393,0.9648427273067285,0.07761035454958745,val,103.01602482795715,3
6,0.18566874396902927,0.9814065701404291,0.7856381087806612,0.9624111706769729,0.09425756930971624,train,67.83423042297363,3
6,0.14444425378442796,0.9230402403564163,0.05458089668615984,0.9879068955629527,0.03060910007736761,val,103.40403437614441,3
7,0.18960357867451227,0.9868618786947462,0.8235687981252092,0.9671487345717492,0.08325806116176207,train,67.87009048461914,3
7,0.12038131309979903,0.8815747026743708,0.08045977011494253,0.996010522247572,0.017186367561271506,val,103.26902770996094,3
1,0.13186759444437413,0.9005968816978003,0.49710982658959535,0.9240743049495076,0.1940948872907499,train,67.70883965492249,4
1,0.12950428246373732,0.8993909804437302,0.03697078115682767,0.9798656044682151,0.07248490052271815,val,103.1272337436676,4
2,0.1637731798535969,0.9509853577896483,0.6433243555213544,0.9422141877571375,0.14481208112275604,train,68.0041389465332,4
2,0.1410693504100714,0.9191592375112274,0.046740467404674045,0.980675967136677,0.04413372535551923,val,103.25916504859924,4
3,0.17580658699206525,0.9677234566687423,0.7132915796798887,0.9486348335619,0.123633449688072,train,67.91270422935486,4
3,0.14110347636797413,0.919047004227267,0.04689331770222743,0.9797284661704754,0.04269247697536366,val,102.77550601959229,4
4,0.18308482673710125,0.977677457524662,0.7698744769874477,0.9588579977558908,0.10439843293802775,train,67.98335433006287,4
4,0.13942813662030457,0.9080952595796667,0.028149190710767064,0.9655658201493561,0.06948948387293251,val,103.67606401443481,4
5,0.18651622100545176,0.981803319097204,0.7903281519861831,0.9621618252088269,0.09575942214044081,train,67.88018035888672,4
5,0.10706706510682397,0.8799791820457463,0.04178757980266976,0.9794167882210669,0.045361862024043284,val,103.35880255699158,4
6,0.18967053813584234,0.9865468479844631,0.81544192346766,0.9660266799650916,0.08294079897327696,train,67.84378099441528,4
6,0.09912264450095304,0.8570536739081533,0.033680039623576026,0.9756766528281657,0.05174278966337585,val,103.20659923553467,4
